Tiempo,Temperatura,Humedad,Dirección del viento,Velocidad del viento,Presión barométrica,Precipitación,Batería
"2024-11-17 11:01:24"," -","127.5 %","6553.5 °","6553.5 m/s","6553.5 hPa","655.35 mm","100 %",
"2024-11-17 11:16:24"," -","127.5 %","6553.5 °","6553.5 m/s","6553.5 hPa","655.35 mm","100 %",
"2024-11-17 11:31:24"," -","127.5 %","6553.5 °","6553.5 m/s","6553.5 hPa","655.35 mm","100 %",
"2024-11-17 11:46:24"," -","127.5 %","6553.5 °","6553.5 m/s","6553.5 hPa","655.35 mm","100 %",
"2024-11-17 12:01:25"," -","127.5 %","6553.5 °","6553.5 m/s","6553.5 hPa","655.35 mm","100 %",
"2024-11-17 12:16:24"," -","127.5 %","6553.5 °","6553.5 m/s","6553.5 hPa","655.35 mm","100 %",
"2024-11-17 12:31:25"," -","127.5 %","6553.5 °","6553.5 m/s","6553.5 hPa","655.35 mm","100 %",
"2024-11-17 12:46:24"," -","127.5 %","6553.5 °","6553.5 m/s","6553.5 hPa","655.35 mm","100 %",
"2024-11-17 13:01:25"," -","127.5 %","6553.5 °","6553.5 m/s","6553.5 hPa","655.35 mm","100 %",
"2024-11-17 13:16:24"," -","127.5 %","6553.5 °","6553.5 m/s","6553.5 hPa","655.35 mm","100 %",
"2024-11-19 10:16:59"," -","127.5 %","6553.5 °","6553.5 m/s","6553.5 hPa","655.35 mm","100 %",
"2024-11-19 10:17:32"," -","127.5 %","6553.5 °","6553.5 m/s","6553.5 hPa","655.35 mm","100 %",
"2024-11-19 10:32:20"," -","127.5 %","6553.5 °","6553.5 m/s","6553.5 hPa","655.35 mm","100 %",
"2024-11-19 10:47:19"," -","127.5 %","6553.5 °","6553.5 m/s","6553.5 hPa","655.35 mm","100 %",
"2024-11-19 11:02:20"," -","127.5 %","6553.5 °","6553.5 m/s","6553.5 hPa","655.35 mm","100 %",
"2024-11-19 11:17:19"," -","127.5 %","6553.5 °","6553.5 m/s","6553.5 hPa","655.35 mm","100 %",
"2024-11-19 11:32:19"," -","127.5 %","6553.5 °","6553.5 m/s","6553.5 hPa","655.35 mm","100 %",
"2024-11-19 11:47:20"," -","127.5 %","6553.5 °","6553.5 m/s","6553.5 hPa","655.35 mm","100 %",
"2024-11-19 12:02:15","31.4 ℃","62 %","65.3 °","1.4 m/s","1003.8 hPa","0.01 mm","100 %",
"2024-11-19 12:17:15","32.1 ℃","60.5 %","109.1 °","1 m/s","1003.9 hPa","0.01 mm","100 %",
"2024-11-19 12:32:15","31.2 ℃","62.5 %","47.7 °","1.7 m/s","1003.1 hPa","0.01 mm","100 %",
"2024-11-19 12:47:15","31.2 ℃","63.5 %","62.6 °","1.3 m/s","1003.2 hPa","0.01 mm","100 %",
"2024-11-19 13:02:16","31.1 ℃","62 %","330.9 °","0.6 m/s","1002.7 hPa","0.01 mm","100 %",
"2024-11-19 13:17:15","31.9 ℃","57 %","7.7 °","1.6 m/s","1002.3 hPa","0.01 mm","100 %",
"2024-11-19 13:32:16","32.2 ℃","56 %","97.4 °","1.3 m/s","1002.1 hPa","0.01 mm","100 %",
"2024-11-19 13:47:15","32.1 ℃","56 %","91 °","1.8 m/s","1001.9 hPa","0.01 mm","100 %",
"2024-11-19 14:02:15","32.1 ℃","56 %","100.1 °","0.8 m/s","1001.8 hPa","0.01 mm","100 %",
"2024-11-19 14:17:15","32.2 ℃","56 %","68.7 °","3.5 m/s","1001.8 hPa","0.01 mm","100 %",
"2024-11-19 14:32:15","32 ℃","57 %","56 °","2.4 m/s","1001.7 hPa","0.01 mm","100 %",
"2024-11-19 14:47:15","31.8 ℃","58.5 %","63.8 °","3.1 m/s","1001.6 hPa","0.01 mm","100 %",
"2024-11-19 15:02:15","31.7 ℃","58.5 %","54.5 °","2 m/s","1001.6 hPa","0.01 mm","100 %",
"2024-11-19 15:17:15","30.9 ℃","63 %","85.4 °","1.3 m/s","1001.7 hPa","0.01 mm","100 %",
"2024-11-19 15:32:15","30.6 ℃","64.5 %","66.6 °","2.1 m/s","1001.7 hPa","0.01 mm","100 %",
"2024-11-19 15:47:15","30.4 ℃","66.5 %","68 °","2.6 m/s","1001.8 hPa","0.01 mm","100 %",
"2024-11-19 16:02:16","30.5 ℃","67 %","90.7 °","2.2 m/s","1002.2 hPa","0.01 mm","100 %",
"2024-11-19 16:17:15","30.2 ℃","68 %","68.4 °","4 m/s","1002.2 hPa","0.01 mm","100 %",
"2024-11-19 16:32:15","29.5 ℃","70 %","92.5 °","2.5 m/s","1002.3 hPa","0.01 mm","100 %",
"2024-11-19 16:47:15","29.2 ℃","71.5 %","70.4 °","3.1 m/s","1002.7 hPa","0.01 mm","100 %",
"2024-11-19 17:02:16","28.9 ℃","72.5 %","73.4 °","2.7 m/s","1002.9 hPa","0.01 mm","100 %",
"2024-11-19 17:17:15","28.5 ℃","73 %","56.5 °","3.4 m/s","1003 hPa","0.01 mm","100 %",
"2024-11-19 17:32:16","28 ℃","74 %","52.2 °","2.6 m/s","1003 hPa","0.01 mm","100 %",
"2024-11-19 17:47:15","27.8 ℃","75.5 %","73.2 °","0.8 m/s","1003.3 hPa","0.01 mm","100 %",
"2024-11-19 18:02:20"," -","127.5 %","6553.5 °","6553.5 m/s","6553.5 hPa","655.35 mm","100 %",
"2024-11-19 18:17:20"," -","127.5 %","6553.5 °","6553.5 m/s","6553.5 hPa","655.35 mm","100 %",
"2024-11-19 18:32:20"," -","127.5 %","6553.5 °","6553.5 m/s","6553.5 hPa","655.35 mm","100 %",
"2024-11-19 18:47:20"," -","127.5 %","6553.5 °","6553.5 m/s","6553.5 hPa","655.35 mm","100 %",
"2024-11-19 19:02:20"," -","127.5 %","6553.5 °","6553.5 m/s","6553.5 hPa","655.35 mm","100 %",
"2024-11-19 19:17:20"," -","127.5 %","6553.5 °","6553.5 m/s","6553.5 hPa","655.35 mm","100 %",
"2024-11-19 19:32:20"," -","127.5 %","6553.5 °","6553.5 m/s","6553.5 hPa","655.35 mm","100 %",
"2024-11-19 19:47:20"," -","127.5 %","6553.5 °","6553.5 m/s","6553.5 hPa","655.35 mm","100 %",
"2024-11-19 20:02:20"," -","127.5 %","6553.5 °","6553.5 m/s","6553.5 hPa","655.35 mm","100 %",
"2024-11-19 20:17:20"," -","127.5 %","6553.5 °","6553.5 m/s","6553.5 hPa","655.35 mm","100 %",
"2024-11-19 20:32:20"," -","127.5 %","6553.5 °","6553.5 m/s","6553.5 hPa","655.35 mm","100 %",
"2024-11-19 20:47:20"," -","127.5 %","6553.5 °","6553.5 m/s","6553.5 hPa","655.35 mm","100 %",
"2024-11-19 21:02:20"," -","127.5 %","6553.5 °","6553.5 m/s","6553.5 hPa","655.35 mm","100 %",
"2024-11-19 21:17:20"," -","127.5 %","6553.5 °","6553.5 m/s","6553.5 hPa","655.35 mm","100 %",
"2024-11-19 21:32:20"," -","127.5 %","6553.5 °","6553.5 m/s","6553.5 hPa","655.35 mm","100 %",
"2024-11-19 21:47:20"," -","127.5 %","6553.5 °","6553.5 m/s","6553.5 hPa","655.35 mm","99 %",
"2024-11-19 22:02:20"," -","127.5 %","6553.5 °","6553.5 m/s","6553.5 hPa","655.35 mm","99 %",
"2024-11-19 22:17:20"," -","127.5 %","6553.5 °","6553.5 m/s","6553.5 hPa","655.35 mm","99 %",
"2024-11-19 22:32:20"," -","127.5 %","6553.5 °","6553.5 m/s","6553.5 hPa","655.35 mm","99 %",
"2024-11-19 22:47:20"," -","127.5 %","6553.5 °","6553.5 m/s","6553.5 hPa","655.35 mm","98 %",
"2024-11-19 23:02:20"," -","127.5 %","6553.5 °","6553.5 m/s","6553.5 hPa","655.35 mm","98 %",
"2024-11-19 23:17:20"," -","127.5 %","6553.5 °","6553.5 m/s","6553.5 hPa","655.35 mm","98 %",
"2024-11-19 23:32:20"," -","127.5 %","6553.5 °","6553.5 m/s","6553.5 hPa","655.35 mm","98 %",
"2024-11-19 23:47:20"," -","127.5 %","6553.5 °","6553.5 m/s","6553.5 hPa","655.35 mm","97 %",
"2024-11-20 00:02:20"," -","127.5 %","6553.5 °","6553.5 m/s","6553.5 hPa","655.35 mm","97 %",
"2024-11-20 00:17:20"," -","127.5 %","6553.5 °","6553.5 m/s","6553.5 hPa","655.35 mm","97 %",
"2024-11-20 00:32:19"," -","127.5 %","6553.5 °","6553.5 m/s","6553.5 hPa","655.35 mm","97 %",
"2024-11-20 00:47:20"," -","127.5 %","6553.5 °","6553.5 m/s","6553.5 hPa","655.35 mm","97 %",
"2024-11-20 01:02:19"," -","127.5 %","6553.5 °","6553.5 m/s","6553.5 hPa","655.35 mm","95 %",
"2024-11-20 01:17:20"," -","127.5 %","6553.5 °","6553.5 m/s","6553.5 hPa","655.35 mm","95 %",
"2024-11-20 01:32:20"," -","127.5 %","6553.5 °","6553.5 m/s","6553.5 hPa","655.35 mm","95 %",
"2024-11-20 01:47:19"," -","127.5 %","6553.5 °","6553.5 m/s","6553.5 hPa","655.35 mm","95 %",
"2024-11-20 02:02:19"," -","127.5 %","6553.5 °","6553.5 m/s","6553.5 hPa","655.35 mm","93 %",
"2024-11-20 02:17:20"," -","127.5 %","6553.5 °","6553.5 m/s","6553.5 hPa","655.35 mm","93 %",
"2024-11-20 02:32:19"," -","127.5 %","6553.5 °","6553.5 m/s","6553.5 hPa","655.35 mm","93 %",
"2024-11-20 02:47:19"," -","127.5 %","6553.5 °","6553.5 m/s","6553.5 hPa","655.35 mm","93 %",
"2024-11-20 03:02:19"," -","127.5 %","6553.5 °","6553.5 m/s","6553.5 hPa","655.35 mm","92 %",
"2024-11-20 03:17:20"," -","127.5 %","6553.5 °","6553.5 m/s","6553.5 hPa","655.35 mm","92 %",
"2024-11-20 03:32:19"," -","127.5 %","6553.5 °","6553.5 m/s","6553.5 hPa","655.35 mm","92 %",
"2024-11-20 03:47:19"," -","127.5 %","6553.5 °","6553.5 m/s","6553.5 hPa","655.35 mm","92 %",
"2024-11-20 04:02:19"," -","127.5 %","6553.5 °","6553.5 m/s","6553.5 hPa","655.35 mm","91 %",
"2024-11-20 04:17:19"," -","127.5 %","6553.5 °","6553.5 m/s","6553.5 hPa","655.35 mm","91 %",
"2024-11-20 04:32:19"," -","127.5 %","6553.5 °","6553.5 m/s","6553.5 hPa","655.35 mm","91 %",
"2024-11-20 04:47:20"," -","127.5 %","6553.5 °","6553.5 m/s","6553.5 hPa","655.35 mm","91 %",
"2024-11-20 05:02:19"," -","127.5 %","6553.5 °","6553.5 m/s","6553.5 hPa","655.35 mm","91 %",
"2024-11-20 05:17:19"," -","127.5 %","6553.5 °","6553.5 m/s","6553.5 hPa","655.35 mm","89 %",
"2024-11-20 05:32:19"," -","127.5 %","6553.5 °","6553.5 m/s","6553.5 hPa","655.35 mm","89 %",
"2024-11-20 05:47:19"," -","127.5 %","6553.5 °","6553.5 m/s","6553.5 hPa","655.35 mm","89 %",
"2024-11-20 06:02:19"," -","127.5 %","6553.5 °","6553.5 m/s","6553.5 hPa","655.35 mm","89 %",
"2024-11-20 06:17:19"," -","127.5 %","6553.5 °","6553.5 m/s","6553.5 hPa","655.35 mm","89 %",
"2024-11-20 06:32:19"," -","127.5 %","6553.5 °","6553.5 m/s","6553.5 hPa","655.35 mm","88 %",
"2024-11-20 06:47:19"," -","127.5 %","6553.5 °","6553.5 m/s","6553.5 hPa","655.35 mm","88 %",
"2024-11-20 07:02:19"," -","127.5 %","6553.5 °","6553.5 m/s","6553.5 hPa","655.35 mm","88 %",
"2024-11-20 07:17:19"," -","127.5 %","6553.5 °","6553.5 m/s","6553.5 hPa","655.35 mm","88 %",
"2024-11-20 07:32:19"," -","127.5 %","6553.5 °","6553.5 m/s","6553.5 hPa","655.35 mm","87 %",
"2024-11-20 07:47:19"," -","127.5 %","6553.5 °","6553.5 m/s","6553.5 hPa","655.35 mm","87 %",
"2024-11-20 08:02:19"," -","127.5 %","6553.5 °","6553.5 m/s","6553.5 hPa","655.35 mm","87 %",
"2024-11-20 08:17:19"," -","127.5 %","6553.5 °","6553.5 m/s","6553.5 hPa","655.35 mm","87 %",
"2024-11-20 08:32:19"," -","127.5 %","6553.5 °","6553.5 m/s","6553.5 hPa","655.35 mm","87 %",
"2024-11-20 08:47:19"," -","127.5 %","6553.5 °","6553.5 m/s","6553.5 hPa","655.35 mm","88 %",
"2024-11-20 09:02:19"," -","127.5 %","6553.5 °","6553.5 m/s","6553.5 hPa","655.35 mm","88 %",
"2024-11-20 09:17:19"," -","127.5 %","6553.5 °","6553.5 m/s","6553.5 hPa","655.35 mm","88 %",
"2024-11-20 09:32:19"," -","127.5 %","6553.5 °","6553.5 m/s","6553.5 hPa","655.35 mm","88 %",
"2024-11-20 09:47:19"," -","127.5 %","6553.5 °","6553.5 m/s","6553.5 hPa","655.35 mm","91 %",
"2024-11-20 10:02:19"," -","127.5 %","6553.5 °","6553.5 m/s","6553.5 hPa","655.35 mm","91 %",
"2024-11-20 10:17:20"," -","127.5 %","6553.5 °","6553.5 m/s","6553.5 hPa","655.35 mm","91 %",
"2024-11-20 10:32:19"," -","127.5 %","6553.5 °","6553.5 m/s","6553.5 hPa","655.35 mm","91 %",
"2024-11-20 10:47:19"," -","127.5 %","6553.5 °","6553.5 m/s","6553.5 hPa","655.35 mm","91 %",
"2024-11-20 11:02:19"," -","127.5 %","6553.5 °","6553.5 m/s","6553.5 hPa","655.35 mm","93 %",
"2024-11-20 11:17:19"," -","127.5 %","6553.5 °","6553.5 m/s","6553.5 hPa","655.35 mm","93 %",
"2024-11-20 11:32:19"," -","127.5 %","6553.5 °","6553.5 m/s","6553.5 hPa","655.35 mm","93 %",
"2024-11-20 11:47:19"," -","127.5 %","6553.5 °","6553.5 m/s","6553.5 hPa","655.35 mm","93 %",
"2024-11-20 12:02:19"," -","127.5 %","6553.5 °","6553.5 m/s","6553.5 hPa","655.35 mm","93 %",
"2024-11-20 12:17:19"," -","127.5 %","6553.5 °","6553.5 m/s","6553.5 hPa","655.35 mm","94 %",
"2024-11-20 12:32:19"," -","127.5 %","6553.5 °","6553.5 m/s","6553.5 hPa","655.35 mm","94 %",
"2024-11-20 12:47:19"," -","127.5 %","6553.5 °","6553.5 m/s","6553.5 hPa","655.35 mm","94 %",
"2024-11-20 13:02:19"," -","127.5 %","6553.5 °","6553.5 m/s","6553.5 hPa","655.35 mm","94 %",
"2024-11-20 13:17:20"," -","127.5 %","6553.5 °","6553.5 m/s","6553.5 hPa","655.35 mm","97 %",
"2024-11-20 13:32:19"," -","127.5 %","6553.5 °","6553.5 m/s","6553.5 hPa","655.35 mm","97 %",
"2024-11-20 13:47:19"," -","127.5 %","6553.5 °","6553.5 m/s","6553.5 hPa","655.35 mm","97 %",
"2024-11-20 14:02:15","28.4 ℃","56.5 %","109.7 °","1 m/s","1013.7 hPa","0.04 mm","97 %",
"2024-11-20 14:17:19"," -","127.5 %","6553.5 °","6553.5 m/s","6553.5 hPa","655.35 mm","100 %",
"2024-11-20 14:32:19"," -","127.5 %","6553.5 °","6553.5 m/s","6553.5 hPa","655.35 mm","100 %",
"2024-11-20 14:47:19"," -","127.5 %","6553.5 °","6553.5 m/s","6553.5 hPa","655.35 mm","100 %",
"2024-11-20 15:02:19"," -","127.5 %","6553.5 °","6553.5 m/s","6553.5 hPa","655.35 mm","100 %",
"2024-11-20 15:17:19"," -","127.5 %","6553.5 °","6553.5 m/s","6553.5 hPa","655.35 mm","100 %",
"2024-11-20 15:32:19"," -","127.5 %","6553.5 °","6553.5 m/s","6553.5 hPa","655.35 mm","100 %",
"2024-11-20 15:47:19"," -","127.5 %","6553.5 °","6553.5 m/s","6553.5 hPa","655.35 mm","100 %",
"2024-11-20 16:02:19"," -","127.5 %","6553.5 °","6553.5 m/s","6553.5 hPa","655.35 mm","100 %",
"2024-11-20 16:17:19"," -","127.5 %","6553.5 °","6553.5 m/s","6553.5 hPa","655.35 mm","100 %",
"2024-11-20 16:32:19"," -","127.5 %","6553.5 °","6553.5 m/s","6553.5 hPa","655.35 mm","100 %",
"2024-11-20 16:47:19"," -","127.5 %","6553.5 °","6553.5 m/s","6553.5 hPa","655.35 mm","100 %",
"2024-11-20 17:02:19"," -","127.5 %","6553.5 °","6553.5 m/s","6553.5 hPa","655.35 mm","100 %",
"2024-11-20 17:17:19"," -","127.5 %","6553.5 °","6553.5 m/s","6553.5 hPa","655.35 mm","100 %",
"2024-11-20 17:32:19"," -","127.5 %","6553.5 °","6553.5 m/s","6553.5 hPa","655.35 mm","100 %",
"2024-11-20 17:47:19"," -","127.5 %","6553.5 °","6553.5 m/s","6553.5 hPa","655.35 mm","100 %",
"2024-11-20 18:02:19"," -","127.5 %","6553.5 °","6553.5 m/s","6553.5 hPa","655.35 mm","100 %",
"2024-11-20 18:17:19"," -","127.5 %","6553.5 °","6553.5 m/s","6553.5 hPa","655.35 mm","100 %",
"2024-11-20 18:32:19"," -","127.5 %","6553.5 °","6553.5 m/s","6553.5 hPa","655.35 mm","100 %",
"2024-11-20 18:47:19"," -","127.5 %","6553.5 °","6553.5 m/s","6553.5 hPa","655.35 mm","100 %",
"2024-11-20 19:02:19"," -","127.5 %","6553.5 °","6553.5 m/s","6553.5 hPa","655.35 mm","100 %",
"2024-11-20 19:17:15","23.3 ℃","78 %","237.9 °","0.1 m/s","1016.6 hPa","0.07 mm","100 %",
"2024-11-20 19:32:15","23.1 ℃","78.5 %","206.9 °","0.3 m/s","1016.9 hPa","0.07 mm","100 %",
"2024-11-20 19:47:15","22.8 ℃","80.5 %","267.2 °","0.1 m/s","1017.2 hPa","0.07 mm","100 %",
"2024-11-20 20:02:15","23.3 ℃","77 %","10.2 °","1.1 m/s","1017.3 hPa","0.07 mm","100 %",
"2024-11-20 20:17:15","23.8 ℃","75 %","9.1 °","1 m/s","1017.5 hPa","0.07 mm","100 %",
"2024-11-20 20:32:15","23.7 ℃","76 %","322.5 °","1 m/s","1017.6 hPa","0.07 mm","100 %",
"2024-11-20 20:47:15","23.5 ℃","76 %","10.9 °","0.2 m/s","1017.7 hPa","0.07 mm","100 %",
"2024-11-20 21:02:15","23.5 ℃","76 %","21.8 °","1.3 m/s","1017.9 hPa","0.07 mm","99 %",
"2024-11-20 21:17:15","23.4 ℃","76 %","351.8 °","1.5 m/s","1017.8 hPa","0.07 mm","99 %",
"2024-11-20 21:32:15","23.5 ℃","75 %","19.1 °","1 m/s","1017.9 hPa","0.07 mm","99 %",
"2024-11-20 21:47:15","23.4 ℃","75.5 %","347.8 °","0.6 m/s","1017.9 hPa","0.07 mm","99 %",
"2024-11-20 22:02:15","23.1 ℃","76.5 %","337.6 °","0.2 m/s","1017.9 hPa","0.07 mm","99 %",
"2024-11-20 22:17:15","23 ℃","76 %","5 °","1.1 m/s","1017.8 hPa","0.07 mm","97 %",
"2024-11-20 22:32:15","23 ℃","74.5 %","30.7 °","1.1 m/s","1017.6 hPa","0.07 mm","97 %",
"2024-11-20 22:47:15","23 ℃","72.5 %","74.4 °","0.3 m/s","1017.4 hPa","0.07 mm","97 %",
"2024-11-20 23:02:15","22.7 ℃","74 %","44.2 °","0.7 m/s","1017.3 hPa","0.07 mm","97 %",
"2024-11-20 23:17:15","22.7 ℃","72.5 %","79.9 °","0.5 m/s","1017 hPa","0.07 mm","95 %",
"2024-11-20 23:32:15","22.6 ℃","72 %","334.6 °","0.7 m/s","1016.8 hPa","0.07 mm","95 %",
"2024-11-20 23:47:15","22.5 ℃","72 %","133.5 °","0.7 m/s","1016.7 hPa","0.07 mm","95 %",
"2024-11-21 00:02:15","22.4 ℃","71.5 %","39.1 °","0.7 m/s","1016.5 hPa","0.07 mm","95 %",
"2024-11-21 00:17:15","22.1 ℃","73 %","357.1 °","0.8 m/s","1016.4 hPa","0.07 mm","95 %",
"2024-11-21 00:32:15","22.1 ℃","72.5 %","324.7 °","0.7 m/s","1016.2 hPa","0.07 mm","94 %",
"2024-11-21 00:47:15","22 ℃","73.5 %","32.3 °","0.3 m/s","1016.2 hPa","0.07 mm","94 %",
"2024-11-21 01:02:15","21.8 ℃","74 %","51.1 °","0.5 m/s","1016.2 hPa","0.07 mm","94 %",
"2024-11-21 01:17:15","21.4 ℃","75.5 %","19.7 °","0.4 m/s","1016.2 hPa","0.07 mm","94 %",
"2024-11-21 01:32:15","21.3 ℃","75.5 %","20.2 °","0.5 m/s","1016.2 hPa","0.07 mm","94 %",
"2024-11-21 01:47:17","21.1 ℃","76 %","322.7 °","0.3 m/s","1016.2 hPa","0.07 mm","92 %",
"2024-11-21 02:02:15","21 ℃","76 %","347.5 °","1 m/s","1016 hPa","0.07 mm","92 %",
"2024-11-21 02:17:15","20.9 ℃","76.5 %","46.6 °","0.3 m/s","1015.9 hPa","0.07 mm","92 %",
"2024-11-21 02:32:15","20.6 ℃","77 %","327.1 °","0.7 m/s","1015.6 hPa","0.07 mm","92 %",
"2024-11-21 02:47:15","20.3 ℃","78 %","333.3 °","1 m/s","1015.4 hPa","0.07 mm","92 %",
"2024-11-21 03:02:15","20.1 ℃","78.5 %","324.1 °","0.5 m/s","1015.3 hPa","0.07 mm","91 %",
"2024-11-21 03:17:15","19.9 ℃","78.5 %","9.5 °","0.7 m/s","1015.2 hPa","0.07 mm","91 %",
"2024-11-21 03:32:15","19.8 ℃","78.5 %","66.1 °","0.5 m/s","1015 hPa","0.07 mm","91 %",
"2024-11-21 03:47:15","19.6 ℃","79 %","321.6 °","0.4 m/s","1014.9 hPa","0.07 mm","91 %",
"2024-11-21 04:02:15","19.3 ℃","80 %","350.7 °","0.9 m/s","1015 hPa","0.07 mm","91 %",
"2024-11-21 04:17:15","19 ℃","81 %","252.9 °","0.3 m/s","1015 hPa","0.07 mm","89 %",
"2024-11-21 04:32:15","18.5 ℃","84.5 %","48.6 °","0.2 m/s","1015.1 hPa","0.07 mm","89 %",
"2024-11-21 04:47:15","18.2 ℃","84 %","305 °","0.7 m/s","1015 hPa","0.07 mm","89 %",
"2024-11-21 05:02:15","18.1 ℃","84.5 %","258.1 °","0.8 m/s","1015.1 hPa","0.07 mm","89 %",
"2024-11-21 05:17:15","17.9 ℃","85.5 %","242.9 °","0.8 m/s","1015.2 hPa","0.07 mm","89 %",
"2024-11-21 05:32:15","17.6 ℃","87 %","219.4 °","1 m/s","1015.4 hPa","0 mm","87 %",
"2024-11-21 05:47:15","17.3 ℃","87.5 %","215.3 °","0.3 m/s","1015.6 hPa","0 mm","87 %",
"2024-11-21 06:02:15","17.2 ℃","88 %","199.1 °","0.5 m/s","1015.6 hPa","0 mm","87 %",
"2024-11-21 06:17:15","17.1 ℃","88 %","208.7 °","0.9 m/s","1015.7 hPa","0 mm","87 %",
"2024-11-21 06:32:15","17 ℃","88.5 %","265.9 °","0.2 m/s","1015.8 hPa","0 mm","87 %",
"2024-11-21 06:47:15","17.1 ℃","88.5 %","229.3 °","0.7 m/s","1015.9 hPa","0 mm","86 %",
"2024-11-21 07:02:15","17.3 ℃","87.5 %","210.4 °","0.4 m/s","1016.1 hPa","0 mm","86 %",
"2024-11-21 07:17:15","17.5 ℃","86.5 %","293.4 °","0.1 m/s","1016.4 hPa","0 mm","86 %",
"2024-11-21 07:32:15","17.8 ℃","86 %","189.4 °","0.4 m/s","1016.7 hPa","0 mm","86 %",
"2024-11-21 07:47:15","18.2 ℃","85.5 %","238.4 °","0.5 m/s","1016.9 hPa","0 mm","93 %",
"2024-11-21 08:02:15","19.4 ℃","81.5 %","322.8 °","0.3 m/s","1017.3 hPa","0 mm","93 %",
"2024-11-21 08:17:15","20.5 ℃","76.5 %","42.9 °","0.6 m/s","1017.4 hPa","0 mm","93 %",
"2024-11-21 08:32:15","21.3 ℃","75 %","275.6 °","0.4 m/s","1017.9 hPa","0 mm","93 %",
"2024-11-21 08:47:15","22 ℃","72.5 %","339.8 °","0.1 m/s","1018 hPa","0 mm","93 %",
"2024-11-21 09:02:15","22.7 ℃","69.5 %","275.8 °","0.4 m/s","1018.3 hPa","0 mm","100 %",
"2024-11-21 09:17:15","23.7 ℃","64 %","295.9 °","0.8 m/s","1018.4 hPa","0 mm","100 %",
"2024-11-21 09:32:15","24.1 ℃","59.5 %","311.5 °","0.8 m/s","1018.2 hPa","0 mm","100 %",
"2024-11-21 09:47:15","24.7 ℃","59 %","4.2 °","1 m/s","1018.2 hPa","0 mm","100 %",
"2024-11-21 10:02:15","24.8 ℃","56.5 %","358 °","1.7 m/s","1017.8 hPa","0 mm","100 %",
"2024-11-21 10:17:15","25.6 ℃","55 %","299.5 °","0.7 m/s","1018.1 hPa","0 mm","100 %",
"2024-11-21 10:32:19"," -","127.5 %","6553.5 °","6553.5 m/s","6553.5 hPa","655.35 mm","100 %",
"2024-11-21 10:47:19"," -","127.5 %","6553.5 °","6553.5 m/s","6553.5 hPa","655.35 mm","100 %",
"2024-11-21 11:02:19"," -","127.5 %","6553.5 °","6553.5 m/s","6553.5 hPa","655.35 mm","100 %",
"2024-11-21 11:17:19"," -","127.5 %","6553.5 °","6553.5 m/s","6553.5 hPa","655.35 mm","100 %",
"2024-11-21 11:32:19"," -","127.5 %","6553.5 °","6553.5 m/s","6553.5 hPa","655.35 mm","100 %",
"2024-11-21 11:47:19"," -","127.5 %","6553.5 °","6553.5 m/s","6553.5 hPa","655.35 mm","100 %",
"2024-11-21 12:02:19"," -","127.5 %","6553.5 °","6553.5 m/s","6553.5 hPa","655.35 mm","100 %",
"2024-11-21 12:17:19"," -","127.5 %","6553.5 °","6553.5 m/s","6553.5 hPa","655.35 mm","100 %",
"2024-11-21 12:32:19"," -","127.5 %","6553.5 °","6553.5 m/s","6553.5 hPa","655.35 mm","100 %",
"2024-11-21 12:47:19"," -","127.5 %","6553.5 °","6553.5 m/s","6553.5 hPa","655.35 mm","100 %",
"2024-11-21 13:02:19"," -","127.5 %","6553.5 °","6553.5 m/s","6553.5 hPa","655.35 mm","100 %",
"2024-11-21 13:17:19"," -","127.5 %","6553.5 °","6553.5 m/s","6553.5 hPa","655.35 mm","100 %",
"2024-11-21 13:32:19"," -","127.5 %","6553.5 °","6553.5 m/s","6553.5 hPa","655.35 mm","100 %",
"2024-11-21 13:47:19"," -","127.5 %","6553.5 °","6553.5 m/s","6553.5 hPa","655.35 mm","100 %",
"2024-11-21 14:02:19"," -","127.5 %","6553.5 °","6553.5 m/s","6553.5 hPa","655.35 mm","100 %",
"2024-11-21 14:17:19"," -","127.5 %","6553.5 °","6553.5 m/s","6553.5 hPa","655.35 mm","100 %",
"2024-11-21 14:32:19"," -","127.5 %","6553.5 °","6553.5 m/s","6553.5 hPa","655.35 mm","100 %",
"2024-11-21 14:47:15","29 ℃","42.5 %","93.5 °","0.7 m/s","1014.1 hPa","0 mm","100 %",
"2024-11-21 15:02:15","28.7 ℃","43.5 %","75.9 °","1 m/s","1013.8 hPa","0 mm","100 %",
"2024-11-21 15:17:15","29.1 ℃","41.5 %","96.3 °","0.9 m/s","1013.8 hPa","0 mm","100 %",
"2024-11-21 15:32:15","28.1 ℃","45 %","322.2 °","0.3 m/s","1013.4 hPa","0 mm","100 %",
"2024-11-21 15:47:17","27.7 ℃","48 %","65 °","0.9 m/s","1013.6 hPa","0 mm","100 %",
"2024-11-21 16:02:15","27.7 ℃","49 %","93.8 °","2.3 m/s","1013.6 hPa","0 mm","100 %",
"2024-11-21 16:17:15","27.1 ℃","51 %","86.2 °","2.7 m/s","1013.4 hPa","0 mm","100 %",
"2024-11-21 16:32:15","27 ℃","51.5 %","97.1 °","2.1 m/s","1013.5 hPa","0 mm","100 %",
"2024-11-21 16:47:15","26.4 ℃","53 %","75.5 °","2.5 m/s","1013.5 hPa","0 mm","100 %",
"2024-11-21 17:02:15","25.7 ℃","55.5 %","52.9 °","2.4 m/s","1013.4 hPa","0 mm","100 %",
